,Label
0,value for money
1,performance
2,display
3,value for money
4,camera
5,camera
6,performance
7,value for money
8,performance
9,camera
10,display
11,display
12,value for money
13,camera
14,camera
15,value for money
16,camera
17,camera
18,camera
19,performance
20,performance
21,value for money
22,performance
23,display
24,battery
25,display
26,camera
27,display
28,camera
29,value for money
30,performance
31,camera
32,camera
33,display
34,value for money
35,camera
36,battery
37,display
38,performance
39,camera
40,value for money
41,performance
42,value for money
43,performance
44,display
45,camera
46,performance
47,battery
48,display
49,performance
50,value for money
51,performance
52,value for money
53,performance
54,display
55,performance
56,battery
57,performance
58,camera
59,value for money
60,performance
61,value for money
62,value for money
63,performance
64,performance
65,camera
66,performance
67,value for money
68,battery
69,performance
70,performance
71,camera
72,display
73,display
74,performance
75,performance
76,value for money
77,camera
78,performance
79,performance
80,camera
81,display
82,performance
83,camera
84,display
85,display
86,performance
87,camera
88,camera
89,performance
90,performance
91,display
92,battery
93,battery
94,camera
95,value for money
96,display
97,camera
98,display
99,performance
100,value for money
101,performance
102,display
103,performance
104,performance
105,value for money
106,value for money
107,battery
108,battery
109,performance
110,display
111,battery
112,value for money
113,performance
114,performance
115,value for money
116,battery
117,display
118,performance
119,camera
120,performance
121,value for money
122,camera
123,value for money
124,camera
125,performance
126,value for money
127,performance
128,camera
129,battery
130,performance
131,performance
132,camera
133,display
134,camera
135,value for money
136,performance
137,display
138,value for money
139,display
140,performance
141,performance
142,value for money
143,value for money
144,value for money
145,display
146,display
147,performance
148,value for money
149,camera
150,display
151,value for money
152,value for money
153,value for money
154,performance
155,value for money
156,display
157,camera
158,performance
159,camera
160,performance
161,value for money
162,value for money
163,display
164,camera
165,battery
166,battery
167,performance
168,display
169,value for money
170,display
171,display
172,performance
173,battery
174,display
175,battery
176,camera
177,performance
178,performance
179,performance
180,camera
181,camera
182,performance
183,display
184,value for money
185,value for money
186,performance
187,value for money
188,value for money
189,display
190,value for money
191,performance
192,camera
193,performance
194,display
195,camera
196,performance
197,performance
198,camera
199,performance
200,camera
201,performance
202,performance
203,battery
204,display
205,camera
206,display
207,camera
208,display
209,display
210,value for money
211,display
212,performance
213,display
214,camera
215,performance
216,performance
217,camera
218,display
219,display
220,display
221,display
222,camera
223,performance
224,performance
225,performance
226,camera
227,camera
228,display
229,performance
230,value for money
231,display
232,performance
233,display
234,value for money
235,camera
236,camera
237,value for money
238,performance
239,performance
240,camera
241,value for money
242,display
243,performance
244,display
245,display
246,display
247,display
248,value for money
249,display
250,camera
251,performance
252,battery
253,display
254,camera
255,camera
256,camera
257,value for money
258,camera
259,performance
260,camera
261,performance
262,display
263,value for money
264,value for money
265,display
266,value for money
267,display
268,battery
269,display
270,performance
271,camera
272,camera
273,display
274,value for money
275,performance
276,value for money
277,performance
278,value for money
279,value for money
280,camera
281,camera
282,display
283,value for money
284,performance
285,camera
286,performance
287,camera
288,battery
289,camera
290,performance
291,display
292,value for money
293,display
294,value for money
295,camera
296,display
297,value for money
298,display
299,camera
300,performance
301,camera
302,display
303,display
304,display
305,value for money
306,value for money
307,value for money
308,display
309,value for money
310,display
311,value for money
312,value for money
313,value for money
314,camera
315,display
316,value for money
317,value for money
318,camera
319,camera
320,display
321,camera
322,performance
323,performance
324,display
325,camera
326,display
327,display
328,performance
329,value for money
330,value for money
331,display
332,value for money
333,value for money
334,camera
335,performance
336,display
337,camera
338,camera
339,camera
340,camera
341,camera
342,value for money
343,camera
344,battery
345,camera
346,value for money
347,performance
348,value for money
349,camera
350,value for money
351,display
352,camera
353,performance
354,value for money
355,display
356,display
357,battery
358,performance
359,display
360,display
361,display
362,value for money
363,display
364,display
365,value for money
366,camera
367,value for money
368,display
369,camera
370,camera
371,camera
372,display
373,value for money
374,display
375,camera
376,display
377,display
378,battery
379,value for money
380,display
381,display
382,display
383,performance
384,camera
385,display
386,performance
387,performance
388,battery
389,value for money
390,value for money
391,value for money
392,value for money
393,display
394,value for money
395,display
396,performance
397,display
398,camera
399,display
400,display
401,display
402,display
403,display
404,camera
405,performance
406,display
407,camera
408,value for money
409,performance
410,performance
411,display
412,value for money
413,value for money
414,battery
415,camera
416,value for money
417,display
418,value for money
419,display
420,display
421,value for money
422,camera
423,performance
424,value for money
425,value for money
426,value for money
427,display
428,value for money
429,performance
430,battery
431,camera
432,performance
433,performance
434,display
435,display
436,display
437,camera
438,display
439,display
440,performance
441,camera
442,value for money
443,display
444,value for money
445,performance
446,display
447,value for money
448,display
449,camera
450,value for money
451,performance
452,value for money
453,performance
454,performance
455,performance
456,performance
457,camera
458,camera
459,performance
460,display
461,display
462,value for money
463,camera
464,camera
465,display
466,performance
467,display
468,display
469,value for money
470,performance
471,display
472,value for money
473,value for money
474,value for money
475,performance
476,display
477,camera
478,performance
479,value for money
480,display
481,value for money
482,performance
483,camera
484,value for money
485,display
486,battery
487,value for money
488,camera
489,camera
490,performance
491,display
492,display
493,performance
494,performance
495,display
496,camera
497,battery
498,value for money
499,camera
500,performance
501,camera
502,display
503,value for money
504,value for money
505,performance
506,value for money
507,display
508,performance
509,performance
510,value for money
511,display
512,performance
513,battery
514,display
515,display
516,display
517,display
518,value for money
519,camera
520,performance
521,camera
522,value for money
523,value for money
524,performance
525,performance
526,performance
527,performance
528,camera
529,battery
530,performance
531,battery
532,display
533,value for money
534,camera
535,performance
536,value for money
537,display
538,performance
539,performance
540,performance
541,performance
542,display
543,display
544,display
545,display
546,camera
547,display
548,performance
549,value for money
550,battery
551,performance
552,camera
553,display
554,camera
555,value for money
556,camera
557,performance
558,display
559,value for money
560,display
561,value for money
562,display
563,performance
564,display
565,display
566,display
567,performance
568,value for money
569,camera
570,camera
571,camera
572,display
573,camera
574,camera
575,display
576,display
577,performance
578,performance
579,display
580,display
581,camera
582,display
583,camera
584,value for money
585,display
586,display
587,camera
588,performance
589,performance
590,battery
591,performance
592,value for money
593,value for money
594,value for money
595,performance
596,display
597,performance
598,battery
599,display
600,display
601,performance
602,display
603,camera
604,value for money
605,display
606,performance
607,display
608,value for money
609,performance
610,value for money
611,display
612,value for money
613,value for money
614,camera
615,value for money
616,performance
617,battery
618,display
619,performance
620,performance
621,performance
622,display
623,value for money
624,value for money
625,value for money
626,camera
627,display
628,value for money
629,battery
630,camera
631,value for money
632,display
633,value for money
634,performance
635,value for money
636,camera
637,performance
638,performance
639,performance
640,display
641,performance
642,performance
643,performance
644,display
645,value for money
646,camera
647,value for money
648,battery
649,value for money
650,performance
651,display
652,display
653,performance
654,value for money
655,performance
656,display
657,value for money
658,battery
659,display
660,value for money
661,display
662,performance
663,display
664,camera
665,value for money
666,performance
667,performance
668,performance
669,camera
670,performance
671,performance
672,display
673,display
674,camera
675,display
676,display
677,performance
678,value for money
679,camera
680,camera
681,value for money
682,performance
683,battery
684,performance
685,performance
686,performance
687,value for money
688,display
689,value for money
690,performance
691,performance
692,camera
693,value for money
694,display
695,display
696,camera
697,value for money
698,camera
699,value for money
700,value for money
701,value for money
702,display
703,value for money
704,display
705,display
706,performance
707,value for money
708,display
709,display
710,display
711,display
712,value for money
713,value for money
714,performance
715,display
716,display
717,battery
718,display
719,camera
720,display
721,camera
722,display
723,display
724,display
725,value for money
726,value for money
727,camera
728,performance
729,battery
730,camera
731,display
732,performance
733,value for money
734,value for money
735,value for money
736,display
737,display
738,camera
739,display
740,battery
741,display
742,performance
743,value for money
744,display
745,battery
746,camera
747,camera
748,performance
749,battery
750,camera
751,display
752,display
753,value for money
754,display
755,display
756,display
757,performance
758,battery
759,value for money
760,value for money
761,value for money
762,display
763,value for money
764,camera
765,value for money
766,value for money
767,display
768,display
769,battery
770,display
771,camera
772,display
773,performance
774,battery
775,value for money
776,display
777,performance
778,value for money
779,display
780,performance
781,value for money
782,value for money
783,value for money
784,display
785,display
786,display
787,value for money
788,display
789,value for money
790,performance
791,display
792,display
793,battery
794,camera
795,camera
796,value for money
797,performance
798,camera
799,camera
800,camera
801,display
802,value for money
803,display
804,value for money
805,value for money
806,performance
807,display
808,camera
809,value for money
810,value for money
811,camera
812,battery
813,performance
814,value for money
815,display
816,display
817,value for money
818,performance
819,performance
820,performance
821,value for money
822,camera
823,display
824,display
825,value for money
826,display
827,battery
828,display
829,performance
830,value for money
831,performance
832,performance
833,camera
834,camera
835,value for money
836,camera
837,display
838,value for money
839,battery
840,value for money
841,value for money
842,display
843,value for money
844,display
845,display
846,value for money
847,value for money
848,value for money
849,performance
850,battery
851,value for money
852,battery
853,display
854,camera
855,performance
856,camera
857,display
858,value for money
859,performance
860,camera
861,display
862,value for money
863,battery
864,display
865,display
866,display
867,display
868,value for money
869,value for money
870,display
871,value for money
872,display
873,camera
874,value for money
875,display
876,camera
877,display
878,value for money
879,display
880,display
881,battery
882,display
883,value for money
884,display
885,value for money
886,performance
887,display
888,value for money
889,value for money
890,display
891,value for money
892,performance
893,battery
894,value for money
895,display
896,value for money
897,performance
898,value for money
899,performance
900,value for money
901,display
902,performance
903,battery
904,value for money
905,value for money
906,value for money
907,value for money
908,display
909,display
910,camera
911,display
912,value for money
913,display
914,display
915,performance
916,display
917,camera
918,value for money
919,display
920,display
921,value for money
922,performance
923,battery
924,performance
925,performance
926,performance
927,battery
928,performance
929,display
930,value for money
931,battery
932,display
933,performance
934,camera
935,display
936,performance
937,display
938,display
939,display
940,camera
941,display
942,value for money
943,camera
944,value for money
945,display
946,display
947,value for money
948,display
949,display
950,value for money
951,display
952,display
953,performance
954,performance
955,performance
956,display
957,camera
958,value for money
959,value for money
960,camera
961,performance
962,battery
963,display
964,value for money
965,display
966,display
967,performance
968,performance
969,value for money
970,value for money
971,battery
972,value for money
973,performance
974,value for money
975,camera
976,performance
977,display
978,value for money
979,performance
980,camera
981,camera
982,value for money
983,display
984,value for money
985,performance
986,performance
987,performance
988,camera
989,performance
990,performance
991,battery
992,camera
993,display
994,display
995,performance
996,performance
997,value for money
998,performance
999,battery
1000,display
1001,value for money
1002,display
1003,value for money
1004,performance
1005,value for money
1006,value for money
1007,display
1008,display
1009,value for money
1010,value for money
1011,battery
1012,value for money
1013,battery
1014,display
1015,display
1016,battery
1017,camera
1018,display
1019,display
1020,camera
1021,display
1022,display
1023,display
1024,camera
1025,value for money
1026,camera
1027,display
1028,value for money
1029,camera
1030,display
1031,camera
1032,battery
1033,display
1034,battery
1035,performance
1036,battery
1037,performance
1038,display
1039,value for money
1040,value for money
1041,battery
1042,display
1043,performance
1044,value for money
1045,display
1046,display
1047,performance
1048,value for money
1049,value for money
1050,camera
1051,display
1052,performance
1053,value for money
1054,battery
1055,display
1056,value for money
1057,value for money
1058,display
1059,value for money
1060,display
1061,display
1062,value for money
1063,value for money
1064,display
1065,value for money
1066,value for money
1067,performance
1068,camera
1069,display
1070,value for money
1071,value for money
1072,display
1073,camera
1074,display
1075,value for money
1076,display
1077,display
1078,display
1079,performance
1080,value for money
1081,display
1082,display
1083,value for money
1084,display
1085,value for money
1086,camera
1087,value for money
1088,value for money
1089,performance
1090,display
1091,value for money
1092,battery
1093,value for money
1094,battery
1095,display
1096,value for money
1097,display
1098,display
1099,camera
1100,display
1101,performance
1102,display
1103,battery
1104,display
1105,value for money
1106,value for money
1107,display
1108,battery
1109,performance
1110,value for money
1111,value for money
1112,value for money
1113,display
1114,value for money
1115,display
1116,display
1117,battery
1118,value for money
1119,display
1120,camera
1121,display
1122,display
1123,value for money
1124,display
1125,display
1126,display
1127,value for money
1128,display
1129,display
1130,performance
1131,display
1132,display
1133,value for money
1134,display
1135,value for money
1136,battery
1137,value for money
1138,display
1139,battery
1140,performance
1141,display
1142,value for money
1143,value for money
1144,value for money
1145,display
1146,display
1147,display
1148,performance
1149,display
1150,display
1151,display
1152,performance
1153,value for money
1154,performance
1155,value for money
1156,display
1157,display
1158,value for money
1159,value for money
1160,display
1161,display
1162,display
1163,display
1164,display
1165,display
1166,display
1167,display
1168,display
1169,value for money
1170,display
1171,performance
1172,display
1173,camera
1174,display
1175,value for money
1176,value for money
1177,display
1178,value for money
1179,display
1180,display
1181,value for money
1182,value for money
1183,display
1184,display
1185,display
1186,display
1187,value for money
1188,value for money
1189,display
1190,value for money
1191,value for money
1192,battery
1193,display
1194,battery
1195,battery
1196,battery
1197,battery
1198,battery
1199,value for money
1200,display
1201,performance
1202,display
1203,display
1204,display
1205,value for money
1206,value for money
1207,value for money
1208,value for money
1209,performance
1210,value for money
1211,display
1212,display
1213,display
1214,display
1215,value for money
1216,display
1217,display
1218,performance
1219,display
1220,performance
1221,battery
1222,display
1223,performance
1224,display
1225,value for money
1226,display
1227,display
1228,display
1229,display
1230,value for money
1231,value for money
1232,display
1233,value for money
1234,value for money
1235,value for money
1236,display
1237,value for money
1238,display
1239,display
1240,display
1241,display
1242,display
1243,display
1244,display
1245,display
1246,value for money
1247,display
1248,display
1249,display
1250,performance
1251,battery
1252,display
1253,display
1254,display
1255,display
1256,display
1257,display
1258,display
1259,value for money
1260,display
1261,value for money
1262,display
1263,display
1264,performance
1265,display
1266,display
1267,display
1268,battery
1269,battery
1270,battery
1271,battery
1272,battery
1273,battery
1274,battery
1275,battery
1276,battery
1277,performance
1278,battery
1279,battery
1280,display
1281,battery
1282,battery
1283,battery
1284,battery
1285,battery
1286,battery
1287,display
1288,display
1289,display
1290,battery
1291,battery
1292,display
1293,display
1294,display
1295,display
1296,display
1297,display
1298,display
1299,display
1300,battery
1301,battery
1302,battery
1303,battery
1304,battery
1305,display
1306,battery
1307,display
1308,performance
1309,battery
1310,performance
1311,performance
1312,value for money
1313,value for money
1314,performance
1315,value for money
1316,performance
1317,display
1318,camera
1319,performance
1320,performance
1321,performance
1322,battery
1323,camera
1324,performance
1325,value for money
1326,display
1327,camera
1328,battery
1329,camera
1330,performance
1331,performance
1332,camera
1333,value for money
1334,performance
1335,camera
1336,value for money
1337,display
1338,display
1339,performance
1340,performance
1341,camera
1342,performance
1343,value for money
1344,camera
1345,display
1346,camera
1347,camera
1348,performance
1349,camera
1350,camera
1351,value for money
1352,display
1353,display
1354,value for money
1355,value for money
1356,camera
1357,display
1358,camera
1359,battery
1360,battery
1361,camera
1362,camera
1363,camera
1364,value for money
1365,performance
1366,camera
1367,display
1368,display
1369,display
1370,value for money
1371,value for money
1372,performance
1373,camera
1374,value for money
1375,value for money
1376,display
1377,performance
1378,camera
1379,value for money
1380,value for money
1381,display
1382,battery
1383,battery
1384,display
1385,display
1386,battery
1387,battery
1388,battery
1389,battery
1390,battery
1391,battery
1392,value for money
1393,value for money
1394,performance
1395,performance
1396,value for money
1397,value for money
1398,display
1399,display
1400,display
1401,performance
1402,value for money
1403,display
1404,display
1405,display
1406,value for money
1407,value for money
1408,display
1409,camera
1410,performance
1411,value for money
1412,value for money
1413,performance
1414,display
1415,value for money
1416,display
1417,display
